DOI,keywordID
6697873,1002
6697874,1002
6697886,1002
6697896,1002
6697899,1002
6697902,1002
6697914,1002
6697929,1002
6697940,1002
6697957,1002
6697962,1002
6697969,1002
6697977,1002
6697983,1002
6697987,1002
6697989,1002
6697993,1002
6697998,1002
6698001,1002
6698009,1002
6698012,1002
6698013,1002
6698026,1002
6698027,1002
6698050,1002
6698059,1002
6698068,1002
6698070,1002
6698081,1002
6698101,1002
6698107,1002
6698110,1002
6698116,1002
6698122,1002
6698129,1002
6698135,1002
6698137,1002
6698140,1002
6698146,1002
6698153,1002
6698157,1002
6698168,1002
6698171,1002
6698174,1002
6698184,1002
6698200,1002
6698209,1002
6698211,1002
6698215,1002
6698218,1002
6698222,1002
6698224,1002
6698231,1002
6698234,1002
6698236,1002
6698240,1002
6698256,1002
6698261,1002
6698263,1002
6698276,1002
6698286,1002
6698300,1002
6698304,1002
6698308,1002
6698311,1002
6698313,1002
6698323,1002
6698325,1002
6698326,1002
6698341,1002
6698344,1002
6698349,1002
6698357,1002
6698380,1002
6698383,1002
6698385,1002
6698394,1002
6698398,1002
6698402,1002
6698403,1002
6698408,1002
6698430,1002
6698436,1002
6698438,1002
6698446,1002
6698447,1002
6698450,1002
6698454,1002
6698455,1002
6698460,1002
6698475,1002
6698479,1002
6698487,1002
6698489,1002
6698506,1002
6698528,1002
6698537,1002
6698548,1002
6698551,1002
6698555,1002
6698572,1002
6698576,1002
6698592,1002
6698595,1002
6698610,1002
6698612,1002
6698613,1002
6698624,1002
6698647,1002
6698648,1002
6698664,1002
6698666,1002
6698672,1002
6698673,1002
6698674,1002
6698690,1002
6698691,1002
6698709,1002
6698710,1002
6698723,1002
6698724,1002
6698730,1002
6698732,1002
6698747,1002
6698749,1002
6698761,1002
6698774,1002
6698792,1002
6698797,1002
6698799,1002
6698805,1002
6698831,1002
6698832,1002
6698833,1002
6698839,1002
6698852,1002
6698859,1002
6698860,1002
6698861,1002
6698870,1002
6698882,1002
6698887,1002
6698892,1002
6698907,1002
6698909,1002
6698910,1002
6698921,1002
6698927,1002
6698932,1002
6698947,1002
6698951,1002
6698958,1002
6698967,1002
6698970,1002
6698975,1002
6698976,1002
6698986,1002
6698987,1002
6698988,1002
6698993,1002
6699002,1002
6699004,1002
6699008,1002
6699011,1002
6699012,1002
6699023,1002
6699033,1002
6699037,1002
6699044,1002
6699047,1002
6699052,1002
6699066,1002
6699071,1002
6699080,1002
6699084,1002
6699086,1002
6699091,1002
6699096,1002
6699101,1002
6699112,1002
6699122,1002
6699123,1002
6699124,1002
6699133,1002
6699137,1002
6699140,1002
6699147,1002
6699159,1002
6699160,1002
6699168,1002
6699190,1002
6699200,1002
6699212,1002
6699222,1002
6699232,1002
6699246,1002
6699263,1002
6699271,1002
6699285,1002
6699286,1002
6699303,1002
6699304,1002
6699306,1002
6699319,1002
6699336,1002
6699342,1002
6699344,1002
6699345,1002
6699354,1002
6699370,1002
6699374,1002
6699383,1002
6699393,1002
6699394,1002
6699398,1002
6699404,1002
6699432,1002
6699459,1002
6699477,1002
6699478,1002
6699484,1002
6699488,1002
6699499,1002
6699500,1002
6699510,1002
6699519,1002
6699532,1002
6699541,1002
6699544,1002
6699546,1002
6699554,1002
6699567,1002
6699576,1002
6699588,1002
6699593,1002
6699597,1002
6699598,1002
6699604,1002
6699619,1002
6699620,1002
6699636,1002
6699669,1002
6699684,1002
6699688,1002
6699690,1002
6699691,1002
6699716,1002
6699733,1002
6699737,1002
6699741,1002
6699756,1002
6699759,1002
6699767,1002
6699770,1002
6699775,1002
6699777,1002
6699778,1002
6699801,1002
6699807,1002
6699809,1002
6699821,1002
6699830,1002
6699833,1002
6699844,1002
6699857,1002
6699860,1002
6699878,1002
6699882,1002
6699891,1002
6699898,1002
6699915,1002
6699923,1002
6699946,1002
6699957,1002
6699969,1002
6699975,1002
6699977,1002
6699987,1002
6699992,1002
6699998,1002
6700002,1002
6700006,1002
6700017,1002
6700019,1002
6700025,1002
6700029,1002
6700040,1002
6700041,1002
6700048,1002
6700050,1002
6700054,1002
6700063,1002
6700068,1002
6700070,1002
6700074,1002
6700080,1002
6700087,1002
6700089,1002
6700093,1002
6700097,1002
6700099,1002
6700104,1002
6700109,1002
6700115,1002
6700117,1002
6700128,1002
6700131,1002
6700135,1002
6700153,1002
6700154,1002
6700177,1002
6700183,1002
6700189,1002
6700195,1002
6700199,1002
6700200,1002
6700203,1002
6700204,1002
6700215,1002
6700222,1002
6700242,1002
6700243,1002
6700245,1002
6700249,1002
6700251,1002
6700262,1002
6700267,1002
6700268,1002
6700269,1002
6700270,1002
6700281,1002
6700283,1002
6700287,1002
6700290,1002
6700302,1002
6700306,1002
6700310,1002
6700311,1002
6700320,1002
6700326,1002
6700335,1002
6700337,1002
6700341,1002
6700346,1002
6700365,1002
6700367,1002
6700383,1002
6700392,1002
6700399,1002
6700407,1002
6700433,1002
6700442,1002
6700443,1002
6700466,1002
6700467,1002
6700470,1002
6700482,1002
6700485,1002
6700487,1002
6700492,1002
6700495,1002
6700502,1002
6700504,1002
6700516,1002
6700533,1002
6700534,1002
6700551,1002
6700552,1002
6700554,1002
6700559,1002
6700560,1002
6700568,1002
6700574,1002
6700598,1002
6700605,1002
6700616,1002
6700624,1002
6700649,1002
6700651,1002
6700654,1002
6700661,1002
6700663,1002
6700666,1002
6700684,1002
6700688,1002
6700707,1002
6700717,1002
6700719,1002
6700721,1002
6700723,1002
6700735,1002
6700743,1002
6700753,1002
6700754,1002
6700762,1002
6700763,1002
6700783,1002
6700796,1002
6700800,1002
6700807,1002
6700818,1002
6700821,1002
6700826,1002
6700828,1002
6700839,1002
6700840,1002
6700842,1002
6700843,1002
6700845,1002
6700850,1002
6700852,1002
6700857,1002
6700858,1002
6700862,1002
6700874,1002
6700881,1002
6700887,1002
6700889,1002
6700910,1002
6700922,1002
6700930,1002
6700931,1002
6700935,1002
6700945,1002
6700966,1002
6700975,1002
6700980,1002
6700984,1002
6701006,1002
6701010,1002
6701016,1002
6701025,1002
6701034,1002
6701040,1002
6701041,1002
6701043,1002
6701048,1002
6701050,1002
6701055,1002
6701056,1002
6701058,1002
6701065,1002
6701086,1002
6701087,1002
6701099,1002
6701101,1002
6701103,1002
6701113,1002
6701120,1002
6701126,1002
6701132,1002
6701137,1002
6701139,1002
6701140,1002
6701172,1002
6701183,1002
6701196,1002
6701225,1002
6701239,1002
6701241,1002
6701243,1002
6701247,1002
6701270,1002
6701274,1002
6701279,1002
6701285,1002
6701291,1002
6701300,1002
6701309,1002
6701316,1002
6701342,1002
6701355,1002
6701365,1002
6701368,1002
6701369,1002
6701377,1002
6701388,1002
6701392,1002
6701394,1002
6701401,1002
6701406,1002
6701408,1002
6701412,1002
6701427,1002
6701428,1002
6701433,1002
6701438,1002
6701441,1002
6701444,1002
6701450,1002
6701455,1002
6701464,1002
6701467,1002
6701469,1002
6701476,1002
6701484,1002
6701489,1002
6701492,1002
6701498,1002
6701500,1002
6701503,1002
6701511,1002
6701519,1002
6701537,1002
6701539,1002
6701540,1002
6701545,1002
6701575,1002
6701576,1002
6701577,1002
6701578,1002
6701583,1002
6701587,1002
6701589,1002
6701593,1002
6701604,1002
6701605,1002
6701609,1002
6701615,1002
6701619,1002
6701637,1002
6701640,1002
6701642,1002
6701650,1002
6701651,1002
6701652,1002
6701654,1002
6701655,1002
6701659,1002
6701661,1002
6701671,1002
6701672,1002
6701675,1002
6701676,1002
6701684,1002
6701686,1002
6701702,1002
6701704,1002
6701718,1002
6701721,1002
6701722,1002
6701732,1002
6701739,1002
6701762,1002
6701783,1002
6701789,1002
6701801,1002
6701822,1002
6701830,1002
6701863,1002
6701873,1002
6701874,1002
6701888,1002
6701905,1002
6701907,1002
6701919,1002
6701940,1002
6701946,1002
6701951,1002
6701956,1002
6701959,1002
6701971,1002
6701972,1002
6701973,1002
6701981,1002
6701983,1002
6701984,1002
6701988,1002
6701990,1002
6701992,1002
6701997,1002
6702006,1002
6702011,1002
6702014,1002
6702037,1002
6702054,1002
6702056,1002
6702058,1002
6702068,1002
6702071,1002
6702073,1002
6702077,1002
6702079,1002
6702082,1002
6702105,1002
6702109,1002
6702110,1002
6702111,1002
6702124,1002
6702136,1002
6702138,1002
6702139,1002
6702146,1002
6702150,1002
6702165,1002
6702168,1002
6702179,1002
6702180,1002
6702193,1002
6702194,1002
6702197,1002
6702199,1002
6702201,1002
6702202,1002
6702212,1002
6702225,1002
6702237,1002
6702243,1002
6702253,1002
6702289,1002
6702298,1002
6702299,1002
6702302,1002
4107466,1003
4108256,1003
6697283,1003
6697290,1003
6697292,1003
6697299,1003
6697300,1003
6697306,1003
6697317,1003
6697320,1003
6697323,1003
6697332,1003
6697340,1003
6697341,1003
6697344,1003
6697349,1003
6697352,1003
6697360,1003
6697362,1003
6697363,1003
6697383,1003
6697390,1003
6697402,1003
6697406,1003
6697428,1003
6697429,1003
6697438,1003
6697443,1003
6697471,1003
6697476,1003
6697481,1003
6697486,1003
6697488,1003
6697494,1003
6697512,1003
6697515,1003
6697520,1003
6697543,1003
6697544,1003
6697545,1003
6697558,1003
6697562,1003
6697567,1003
6697571,1003
6697578,1003
6697579,1003
6697582,1003
6697590,1003
6697593,1003
6697601,1003
6697609,1003
6697610,1003
6697613,1003
6697615,1003
6697622,1003
6697626,1003
6697640,1003
6697644,1003
6697655,1003
6697658,1003
6697664,1003
6697667,1003
6697668,1003
6697675,1003
6697679,1003
6697703,1003
6697722,1003
6697730,1003
6697743,1003
6697744,1003
6697749,1003
6697753,1003
6697787,1003
6697788,1003
6697791,1003
6697802,1003
6697806,1003
6697809,1003
6697812,1003
6697821,1003
6697822,1003
6697823,1003
6697827,1003
6697830,1003
6697839,1003
6697851,1003
6697852,1003
6697875,1003
6697879,1003
6697880,1003
6697884,1003
6697885,1003
6697892,1003
6697897,1003
6697901,1003
6697906,1003
6697908,1003
6697915,1003
6697926,1003
6697932,1003
6697945,1003
6697950,1003
6697953,1003
6697963,1003
6697967,1003
6697976,1003
6697979,1003
6697982,1003
6697992,1003
6698010,1003
6698015,1003
6698017,1003
6698018,1003
6698032,1003
6698038,1003
6698046,1003
6698053,1003
6698060,1003
6698064,1003
6698067,1003
6698072,1003
6698085,1003
6698095,1003
6698097,1003
6698105,1003
6698112,1003
6698113,1003
6698127,1003
6698147,1003
6698163,1003
6698164,1003
6698165,1003
6698167,1003
6698183,1003
6698185,1003
6698199,1003
6698201,1003
6698225,1003
6698233,1003
6698235,1003
6698242,1003
6698249,1003
6698262,1003
6698264,1003
6698265,1003
6698278,1003
6698280,1003
6698283,1003
6698301,1003
6698315,1003
6698319,1003
6698322,1003
6698329,1003
6698332,1003
6698336,1003
6698339,1003
6698340,1003
6698342,1003
6698345,1003
6698347,1003
6698348,1003
6698353,1003
6698382,1003
6698410,1003
6698411,1003
6698421,1003
6698425,1003
6698432,1003
6698434,1003
6698444,1003
6698457,1003
6698461,1003
6698486,1003
6698494,1003
6698497,1003
6698502,1003
6698510,1003
6698515,1003
6698521,1003
6698522,1003
6698526,1003
6698543,1003
6698546,1003
6698553,1003
6698559,1003
6698568,1003
6698574,1003
6698582,1003
6698626,1003
6698630,1003
6698646,1003
6698661,1003
6698668,1003
6698680,1003
6698682,1003
6698683,1003
6698698,1003
6698702,1003
6698711,1003
6698726,1003
6698727,1003
6698737,1003
6698738,1003
6698739,1003
6698752,1003
6698773,1003
6698785,1003
6698788,1003
6698798,1003
6698803,1003
6698812,1003
6698815,1003
6698822,1003
6698823,1003
6698828,1003
6698835,1003
6698842,1003
6698845,1003
6698854,1003
6698867,1003
6698878,1003
6698885,1003
6698915,1003
6698919,1003
6698938,1003
6698944,1003
6698948,1003
6698953,1003
6698954,1003
6698959,1003
6698961,1003
6698966,1003
6698968,1003
6698971,1003
6698973,1003
6698984,1003
6698990,1003
6698995,1003
6699026,1003
6699032,1003
6699034,1003
6699040,1003
6699045,1003
6699064,1003
6699072,1003
6699074,1003
6699077,1003
6699081,1003
6699119,1003
6699126,1003
6699134,1003
6699138,1003
6699141,1003
6699142,1003
6699144,1003
6699151,1003
6699162,1003
6699187,1003
6699191,1003
6699193,1003
6699197,1003
6699202,1003
6699213,1003
6699217,1003
6699218,1003
6699227,1003
6699229,1003
6699239,1003
6699240,1003
6699241,1003
6699254,1003
6699267,1003
6699270,1003
6699274,1003
6699297,1003
6699302,1003
6699307,1003
6699322,1003
6699331,1003
6699356,1003
6699365,1003
6699366,1003
6699367,1003
6699368,1003
6699397,1003
6699403,1003
6699407,1003
6699408,1003
6699409,1003
6699415,1003
6699418,1003
6699419,1003
6699422,1003
6699426,1003
6699437,1003
6699441,1003
6699456,1003
6699460,1003
6699462,1003
6699464,1003
6699471,1003
6699481,1003
6699489,1003
6699490,1003
6699511,1003
6699517,1003
6699526,1003
6699530,1003
6699540,1003
6699548,1003
6699562,1003
6699563,1003
6699568,1003
6699583,1003
6699592,1003
6699611,1003
6699612,1003
6699614,1003
6699616,1003
6699627,1003
6699629,1003
6699641,1003
6699642,1003
6699644,1003
6699664,1003
6699677,1003
6699679,1003
6699682,1003
6699706,1003
6699707,1003
6699717,1003
6699721,1003
6699727,1003
6699729,1003
6699746,1003
6699753,1003
6699757,1003
6699772,1003
6699786,1003
6699792,1003
6699802,1003
6699811,1003
6699812,1003
6699814,1003
6699816,1003
6699824,1003
6699825,1003
6699846,1003
6699868,1003
6699870,1003
6699871,1003
6699899,1003
6699910,1003
6699918,1003
6699921,1003
6699924,1003
6699925,1003
6699938,1003
6699947,1003
6699948,1003
6699954,1003
6699955,1003
6699963,1003
6699967,1003
6699980,1003
6699989,1003
6699990,1003
6699994,1003
6700008,1003
6700009,1003
6700010,1003
6700013,1003
6700020,1003
6700026,1003
6700027,1003
6700030,1003
6700033,1003
6700037,1003
6700044,1003
6700045,1003
6700056,1003
6700077,1003
6700090,1003
6700095,1003
6700113,1003
6700118,1003
6700119,1003
6700141,1003
6700144,1003
6700148,1003
6700149,1003
6700156,1003
6700162,1003
6700163,1003
6700169,1003
6700190,1003
6700198,1003
6700207,1003
6700216,1003
6700218,1003
6700227,1003
6700237,1003
6700240,1003
6700246,1003
6700256,1003
6700271,1003
6700276,1003
6700279,1003
6700284,1003
6700309,1003
6700312,1003
6700314,1003
6700330,1003
6700333,1003
6700334,1003
6700357,1003
6700364,1003
6700377,1003
6700381,1003
6700402,1003
6700404,1003
6700405,1003
6700408,1003
6700416,1003
6700418,1003
6700447,1003
6700449,1003
6700489,1003
6700490,1003
6700499,1003
6700519,1003
6700522,1003
6700524,1003
6700538,1003
6700570,1003
6700582,1003
6700587,1003
6700593,1003
6700599,1003
6700602,1003
6700619,1003
6700632,1003
6700639,1003
6700652,1003
6700664,1003
6700668,1003
6700671,1003
6700677,1003
6700682,1003
6700691,1003
6700692,1003
6700695,1003
6700696,1003
6700703,1003
6700716,1003
6700727,1003
6700738,1003
6700749,1003
6700751,1003
6700758,1003
6700769,1003
6700772,1003
6700773,1003
6700784,1003
6700788,1003
6700791,1003
6700803,1003
6700804,1003
6700817,1003
6700819,1003
6700820,1003
6700830,1003
6700837,1003
6700838,1003
6700855,1003
6700861,1003
6700865,1003
6700873,1003
6700875,1003
6700882,1003
6700883,1003
6700892,1003
6700893,1003
6700895,1003
6700900,1003
6700904,1003
6700936,1003
6700947,1003
6700949,1003
6700954,1003
6700956,1003
6700960,1003
6700964,1003
6700965,1003
6700971,1003
6700972,1003
6700974,1003
6700983,1003
6700989,1003
6700997,1003
6701005,1003
6701015,1003
6701018,1003
6701023,1003
6701030,1003
6701037,1003
6701046,1003
6701047,1003
6701073,1003
6701102,1003
6701105,1003
6701108,1003
6701115,1003
6701118,1003
6701124,1003
6701135,1003
6701136,1003
6701147,1003
6701148,1003
6701156,1003
6701166,1003
6701168,1003
6701174,1003
6701182,1003
6701184,1003
6701188,1003
6701189,1003
6701192,1003
6701194,1003
6701199,1003
6701200,1003
6701214,1003
6701233,1003
6701237,1003
6701238,1003
6701267,1003
6701281,1003
6701287,1003
6701290,1003
6701312,1003
6701314,1003
6701323,1003
6701327,1003
6701331,1003
6701340,1003
6701360,1003
6701361,1003
6701364,1003
6701366,1003
6701370,1003
6701374,1003
6701380,1003
6701384,1003
6701385,1003
6701390,1003
6701402,1003
6701407,1003
6701414,1003
6701415,1003
6701418,1003
6701419,1003
6701429,1003
6701432,1003
6701439,1003
6701454,1003
6701458,1003
6701459,1003
6701462,1003
6701475,1003
6701482,1003
6701486,1003
6701495,1003
6701502,1003
6701515,1003
6701516,1003
6701517,1003
6701518,1003
6701527,1003
6701532,1003
6701536,1003
6701541,1003
6701548,1003
6701552,1003
6701556,1003
6701560,1003
6701568,1003
6701572,1003
6701588,1003
6701590,1003
6701614,1003
6701617,1003
6701618,1003
6701620,1003
6701628,1003
6701631,1003
6701634,1003
6701639,1003
6701662,1003
6701667,1003
6701669,1003
6701674,1003
6701681,1003
6701687,1003
6701688,1003
6701689,1003
6701692,1003
6701724,1003
6701725,1003
6701733,1003
6701738,1003
6701742,1003
6701743,1003
6701753,1003
6701768,1003
6701770,1003
6701777,1003
6701791,1003
6701794,1003
6701795,1003
6701797,1003
6701808,1003
6701829,1003
6701838,1003
6701860,1003
6701861,1003
6701868,1003
6701878,1003
6701879,1003
6701881,1003
6701890,1003
6701891,1003
6701893,1003
6701895,1003
6701896,1003
6701909,1003
6701913,1003
6701921,1003
6701924,1003
6701928,1003
6701938,1003
6701947,1003
6701977,1003
6702003,1003
6702007,1003
6702028,1003
6702038,1003
6702040,1003
6702048,1003
6702049,1003
6702051,1003
6702055,1003
6702062,1003
6702065,1003
6702066,1003
6702072,1003
6702088,1003
6702090,1003
6702098,1003
6702116,1003
6702122,1003
6702123,1003
6702128,1003
6702132,1003
6702137,1003
6702140,1003
6702149,1003
6702151,1003
6702158,1003
6702166,1003
6702170,1003
6702171,1003
6702182,1003
6702184,1003
6702195,1003
6702206,1003
6702207,1003
6702214,1003
6702220,1003
6702223,1003
6702232,1003
6702233,1003
6702246,1003
6702251,1003
6702260,1003
6702275,1003
6702276,1003
6702283,1003
6702295,1003
4103851,1004
4104216,1004
4106084,1004
6697269,1004
6697272,1004
6697285,1004
6697294,1004
6697302,1004
6697331,1004
6697337,1004
6697338,1004
6697347,1004
6697365,1004
6697369,1004
6697374,1004
6697392,1004
6697403,1004
6697409,1004
6697418,1004
6697421,1004
6697424,1004
6697430,1004
6697434,1004
6697441,1004
6697447,1004
6697452,1004
6697472,1004
6697475,1004
6697480,1004
6697485,1004
6697487,1004
6697498,1004
6697500,1004
6697507,1004
6697508,1004
6697511,1004
6697513,1004
6697514,1004
6697517,1004
6697525,1004
6697532,1004
6697541,1004
6697546,1004
6697554,1004
6697564,1004
6697566,1004
6697572,1004
6697577,1004
6697585,1004
6697594,1004
6697606,1004
6697611,1004
6697623,1004
6697627,1004
6697653,1004
6697677,1004
6697688,1004
6697692,1004
6697699,1004
6697709,1004
6697724,1004
6697726,1004
6697736,1004
6697738,1004
6697759,1004
6697764,1004
6697765,1004
6697768,1004
6697770,1004
6697773,1004
6697794,1004
6697800,1004
6697811,1004
6697816,1004
6697825,1004
6697831,1004
6697832,1004
6697835,1004
6697842,1004
6697850,1004
6697856,1004
6697858,1004
6697867,1004
6697869,1004
6697872,1004
6697876,1004
6697889,1004
6697890,1004
6697909,1004
6697916,1004
6697923,1004
6697927,1004
6697935,1004
6697939,1004
6697972,1004
6697973,1004
6697980,1004
6697985,1004
6698002,1004
6698007,1004
6698008,1004
6698014,1004
6698016,1004
6698023,1004
6698029,1004
6698041,1004
6698045,1004
6698087,1004
6698088,1004
6698094,1004
6698096,1004
6698104,1004
6698130,1004
6698131,1004
6698141,1004
6698144,1004
6698148,1004
6698156,1004
6698158,1004
6698175,1004
6698203,1004
6698204,1004
6698205,1004
6698208,1004
6698216,1004
6698220,1004
6698238,1004
6698248,1004
6698251,1004
6698258,1004
6698260,1004
6698267,1004
6698291,1004
6698305,1004
6698328,1004
6698343,1004
6698355,1004
6698363,1004
6698374,1004
6698391,1004
6698400,1004
6698401,1004
6698407,1004
6698413,1004
6698416,1004
6698418,1004
6698420,1004
6698428,1004
6698452,1004
6698456,1004
6698464,1004
6698465,1004
6698474,1004
6698478,1004
6698485,1004
6698488,1004
6698495,1004
6698498,1004
6698511,1004
6698512,1004
6698516,1004
6698518,1004
6698520,1004
6698541,1004
6698547,1004
6698570,1004
6698571,1004
6698578,1004
6698580,1004
6698581,1004
6698585,1004
6698600,1004
6698602,1004
6698605,1004
6698619,1004
6698621,1004
6698634,1004
6698635,1004
6698644,1004
6698654,1004
6698656,1004
6698665,1004
6698670,1004
6698671,1004
6698675,1004
6698681,1004
6698689,1004
6698700,1004
6698703,1004
6698704,1004
6698705,1004
6698718,1004
6698721,1004
6698729,1004
6698734,1004
6698735,1004
6698740,1004
6698746,1004
6698767,1004
6698770,1004
6698772,1004
6698784,1004
6698806,1004
6698818,1004
6698824,1004
6698826,1004
6698840,1004
6698844,1004
6698856,1004
6698866,1004
6698872,1004
6698875,1004
6698877,1004
6698881,1004
6698884,1004
6698886,1004
6698906,1004
6698925,1004
6698933,1004
6698943,1004
6698952,1004
6698956,1004
6698957,1004
6698977,1004
6698992,1004
6698997,1004
6699007,1004
6699010,1004
6699014,1004
6699017,1004
6699022,1004
6699039,1004
6699041,1004
6699046,1004
6699051,1004
6699053,1004
6699062,1004
6699087,1004
6699092,1004
6699099,1004
6699104,1004
6699107,1004
6699110,1004
6699113,1004
6699116,1004
6699117,1004
6699132,1004
6699161,1004
6699165,1004
6699182,1004
6699188,1004
6699206,1004
6699207,1004
6699214,1004
6699225,1004
6699234,1004
6699235,1004
6699238,1004
6699250,1004
6699259,1004
6699260,1004
6699264,1004
6699280,1004
6699293,1004
6699308,1004
6699315,1004
6699323,1004
6699325,1004
6699330,1004
6699333,1004
6699338,1004
6699340,1004
6699347,1004
6699353,1004
6699377,1004
6699381,1004
6699405,1004
6699413,1004
6699416,1004
6699421,1004
6699440,1004
6699448,1004
6699452,1004
6699457,1004
6699465,1004
6699469,1004
6699474,1004
6699483,1004
6699504,1004
6699534,1004
6699545,1004
6699555,1004
6699559,1004
6699566,1004
6699572,1004
6699573,1004
6699595,1004
6699602,1004
6699605,1004
6699606,1004
6699607,1004
6699621,1004
6699628,1004
6699635,1004
6699645,1004
6699652,1004
6699653,1004
6699663,1004
6699670,1004
6699671,1004
6699686,1004
6699689,1004
6699697,1004
6699700,1004
6699703,1004
6699705,1004
6699713,1004
6699720,1004
6699725,1004
6699738,1004
6699740,1004
6699750,1004
6699771,1004
6699776,1004
6699783,1004
6699784,1004
6699797,1004
6699810,1004
6699813,1004
6699818,1004
6699822,1004
6699831,1004
6699832,1004
6699834,1004
6699837,1004
6699840,1004
6699847,1004
6699855,1004
6699864,1004
6699873,1004
6699877,1004
6699885,1004
6699893,1004
6699903,1004
6699905,1004
6699909,1004
6699911,1004
6699912,1004
6699927,1004
6699932,1004
6699941,1004
6699962,1004
6699965,1004
6699971,1004
6700007,1004
6700021,1004
6700036,1004
6700038,1004
6700039,1004
6700047,1004
6700049,1004
6700051,1004
6700055,1004
6700057,1004
6700064,1004
6700076,1004
6700091,1004
6700103,1004
6700111,1004
6700112,1004
6700121,1004
6700124,1004
6700138,1004
6700146,1004
6700152,1004
6700160,1004
6700171,1004
6700174,1004
6700182,1004
6700185,1004
6700186,1004
6700187,1004
6700211,1004
6700212,1004
6700213,1004
6700224,1004
6700248,1004
6700252,1004
6700264,1004
6700265,1004
6700274,1004
6700278,1004
6700280,1004
6700285,1004
6700288,1004
6700292,1004
6700296,1004
6700300,1004
6700307,1004
6700316,1004
6700318,1004
6700323,1004
6700324,1004
6700325,1004
6700329,1004
6700332,1004
6700342,1004
6700352,1004
6700361,1004
6700362,1004
6700386,1004
6700390,1004
6700393,1004
6700395,1004
6700397,1004
6700398,1004
6700400,1004
6700403,1004
6700406,1004
6700424,1004
6700427,1004
6700429,1004
6700430,1004
6700431,1004
6700437,1004
6700438,1004
6700440,1004
6700441,1004
6700446,1004
6700452,1004
6700453,1004
6700456,1004
6700457,1004
6700459,1004
6700473,1004
6700478,1004
6700481,1004
6700484,1004
6700501,1004
6700505,1004
6700511,1004
6700513,1004
6700515,1004
6700520,1004
6700532,1004
6700541,1004
6700542,1004
6700550,1004
6700573,1004
6700579,1004
6700584,1004
6700586,1004
6700591,1004
6700604,1004
6700607,1004
6700620,1004
6700625,1004
6700627,1004
6700641,1004
6700648,1004
6700655,1004
6700657,1004
6700662,1004
6700665,1004
6700669,1004
6700672,1004
6700673,1004
6700678,1004
6700679,1004
6700683,1004
6700694,1004
6700704,1004
6700712,1004
6700713,1004
6700718,1004
6700725,1004
6700726,1004
6700739,1004
6700744,1004
6700765,1004
6700775,1004
6700782,1004
6700790,1004
6700795,1004
6700797,1004
6700799,1004
6700809,1004
6700822,1004
6700835,1004
6700836,1004
6700848,1004
6700854,1004
6700866,1004
6700879,1004
6700884,1004
6700891,1004
6700902,1004
6700905,1004
6700907,1004
6700913,1004
6700923,1004
6700924,1004
6700925,1004
6700941,1004
6700950,1004
6700952,1004
6700968,1004
6700973,1004
6700979,1004
6700994,1004
6701002,1004
6701031,1004
6701032,1004
6701059,1004
6701061,1004
6701079,1004
6701080,1004
6701089,1004
6701093,1004
6701094,1004
6701104,1004
6701106,1004
6701114,1004
6701146,1004
6701149,1004
6701152,1004
6701153,1004
6701163,1004
6701164,1004
6701169,1004
6701185,1004
6701198,1004
6701202,1004
6701213,1004
6701218,1004
6701223,1004
6701235,1004
6701246,1004
6701248,1004
6701259,1004
6701263,1004
6701268,1004
6701269,1004
6701272,1004
6701277,1004
6701288,1004
6701295,1004
6701298,1004
6701303,1004
6701304,1004
6701317,1004
6701319,1004
6701320,1004
6701328,1004
6701334,1004
6701335,1004
6701348,1004
6701349,1004
6701350,1004
6701362,1004
6701367,1004
6701371,1004
6701373,1004
6701383,1004
6701398,1004
6701405,1004
6701416,1004
6701426,1004
6701443,1004
6701446,1004
6701447,1004
6701456,1004
6701460,1004
6701461,1004
6701466,1004
6701470,1004
6701473,1004
6701478,1004
6701480,1004
6701481,1004
6701483,1004
6701485,1004
6701496,1004
6701524,1004
6701525,1004
6701528,1004
6701529,1004
6701531,1004
6701543,1004
6701546,1004
6701555,1004
6701567,1004
6701570,1004
6701581,1004
6701584,1004
6701592,1004
6701596,1004
6701607,1004
6701612,1004
6701613,1004
6701622,1004
6701638,1004
6701663,1004
6701664,1004
6701666,1004
6701668,1004
6701682,1004
6701695,1004
6701698,1004
6701707,1004
6701719,1004
6701723,1004
6701730,1004
6701731,1004
6701737,1004
6701741,1004
6701744,1004
6701752,1004
6701754,1004
6701757,1004
6701765,1004
6701774,1004
6701778,1004
6701784,1004
6701788,1004
6701796,1004
6701803,1004
6701821,1004
6701831,1004
6701833,1004
6701848,1004
6701851,1004
6701856,1004
6701862,1004
6701902,1004
6701904,1004
6701910,1004
6701917,1004
6701920,1004
6701926,1004
6701930,1004
6701943,1004
6701945,1004
6701953,1004
6701955,1004
6701963,1004
6701964,1004
6701967,1004
6701969,1004
6701979,1004
6701987,1004
6702002,1004
6702025,1004
6702026,1004
6702027,1004
6702031,1004
6702032,1004
6702033,1004
6702044,1004
6702045,1004
6702050,1004
6702052,1004
6702053,1004
6702095,1004
6702103,1004
6702108,1004
6702112,1004
6702118,1004
6702133,1004
6702154,1004
6702155,1004
6702157,1004
6702159,1004
6702172,1004
6702177,1004
6702190,1004
6702192,1004
6702196,1004
6702198,1004
6702204,1004
6702217,1004
6702226,1004
6702227,1004
6702231,1004
6702236,1004
6702240,1004
6702254,1004
6702258,1004
6702265,1004
6702269,1004
6702273,1004
6702277,1004
6702284,1004
6702296,1004
6702303,1004
4099947,1005
4102549,1005
